Gene_id	Gene_Symbol	chr	pos	estimate	pvalue	fdr
ENSG00000179168	GGN	19	38384267	0,946414622109504	0,014770031087708	0,832033781075113
ENSG00000179218	CALR	19	12938578	0,156300462269333	0,801805354542612	0,993532078360381
ENSG00000179222	MAGED1	X	51803007	-0,447924838580969	0,449375038986289	0,990272963782988
ENSG00000179240	GVQW3	11	76381303	0,83184407168908	0,0806552619903534	0,900357690051989
ENSG00000179241	LDLRAD3	11	35943981	0,281997756151009	0,645766529707903	0,99310702225313
ENSG00000179242	CDH4	20	61252261	0,0791065708863701	0,899383534646556	0,995582407642432
ENSG00000179262	RAD23A	19	12945855	0,946783288838047	0,0146186899637042	0,832033781075113
ENSG00000179271	GADD45GIP1	19	12953119	-0,646414786799593	0,238550765868923	0,965421393857074
ENSG00000179284	DAND5	19	12965159	0,438356710069631	0,460296018978432	0,990272963782988
ENSG00000179295	PTPN11	12	112418351	-0,284520888554106	0,642685554072375	0,99310702225313
ENSG00000179299	NSUN7	4	40749925	-0,986279791675456	0,00192521440784156	0,657303098254362
ENSG00000179304	FAM156B	X	52891306	0,148157286397302	0,812052699665358	0,993532078360381
ENSG00000179314	WSCD1	17	6057807	0,0283222807214725	0,963943773839693	0,999509917921462
ENSG00000179331	RAB39A	11	107928448	0,0598232122249707	0,923876177571094	0,996608514517038
ENSG00000179335	CLK3	15	74598500	0,381419263182666	0,526408409273237	0,991746205611134
ENSG00000179344	HLA-DQB1	6	32659467	0,708463609977811	0,180469712225683	0,95679425076844
ENSG00000179348	GATA2	3	128479427	0,490107499177927	0,401945916591543	0,984558524948183
ENSG00000179361	ARID3B	15	74541206	-0,213207760828168	0,730606389835656	0,99310702225313
ENSG00000179362	HMGN2P46	15	45511136	0,496632219230934	0,394719884962226	0,984558524948183
ENSG00000179363	TMEM31	X	103710909	0,627878896761513	0,256740033529658	0,969014021985465
ENSG00000179364	PACS2	14	105300563	-0,586855955310602	0,298226950861021	0,977582220545127
ENSG00000179387	ELMOD2	4	140524168	0,020636037878177	0,97372724546985	0,999555859778735
ENSG00000179388	EGR3	8	22687659	0,138638668034369	0,82404688020826	0,993532078360381
ENSG00000179397	CATSPERE	1	244454377	-0,801980487901235	0,102578394389701	0,902285021306335
ENSG00000179399	GPC5	13	91398621	-0,68896518456063	0,198229295203316	0,965421393857074
ENSG00000179403	VWA1	1	1434861	0,56330199853882	0,322760300824702	0,982113493014118
ENSG00000179406	LINC00174	7	66376044	-0,882109177666232	0,047722258658141	0,879668083820201
ENSG00000179409	GEMIN4	17	744421	0,420462417377593	0,480871809526651	0,991253956739197
ENSG00000179431	FJX1	11	35618460	-0,0100035683457289	0,987263273630786	0,999665444408449
ENSG00000179454	KLHL28	14	44924324	-0,0729053944636834	0,907256265863922	0,996079725731513
ENSG00000179455	MKRN3	15	23565674	-0,280976295981171	0,647014504885142	0,99310702225313
ENSG00000179456	ZBTB18	1	244048547	-0,561299403496423	0,324868799533884	0,982113493014118
ENSG00000179476	C14orf28	14	44897275	0,0443689460831933	0,943526243920105	0,999492355732665
ENSG00000179477	ALOX12B	17	8072636	-0,708503190779057	0,180434146495733	0,95679425076844
ENSG00000179520	SLC17A8	12	100357074	-0,606885662963031	0,277766074865743	0,9743470140708
ENSG00000179523	EIF3J-DT	15	44527257	0,158877609804785	0,798565030214391	0,993532078360381
ENSG00000179526	SHARPIN	8	144098633	0,476742198551071	0,416842369778057	0,986961804502798
ENSG00000179528	LBX2	2	74497517	0,0594771981058249	0,92431595194338	0,996608514517038
ENSG00000179532	DNHD1	11	6497260	0,0220514989919348	0,971925435109811	0,999509917921462
ENSG00000179546	HTR1D	1	23191895	-0,87388714724634	0,052732938534449	0,888394722243262
ENSG00000179562	GCC1	7	127580628	-0,0292802572129944	0,96272454633189	0,999509917921462
ENSG00000179564	LSMEM2	3	50279087	0,147451631708903	0,812941298875941	0,993532078360381
ENSG00000179588	ZFPM1	16	88453280	0,511101873248937	0,378806402927677	0,983580736981174
ENSG00000179593	ALOX15B	17	8039034	0,311851797159721	0,609471083908432	0,99310702225313
ENSG00000179598	PLD6	17	17200995	0,615091200923529	0,269495388650073	0,972143037094319
ENSG00000179603	GRM8	7	126438598	0,236439411472521	0,701784901897167	0,99310702225313
ENSG00000179604	CDC42EP4	17	73283624	0,324683566338432	0,593982856654036	0,99310702225313
ENSG00000179627	ZBTB42	14	104800596	-0,840090942979772	0,0748931300056103	0,900357690051989
ENSG00000179632	MAF1	8	144104461	0,38515636130844	0,522013581973343	0,991746205611134
ENSG00000179673	RPRML	17	46978156	0,281445342183119	0,646441396447999	0,99310702225313
ENSG00000179698	WDR97	8	144107726	0,210331859425848	0,734185050697658	0,99310702225313
ENSG00000179709	NLRP8	19	55947832	-0,802656379424555	0,102064722378861	0,902285021306335
ENSG00000179715	PCED1B	12	47079603	0,231876138542724	0,70743350600055	0,99310702225313
ENSG00000179743	SPEN-AS1	1	15834474	-0,12425257472227	0,842204731861379	0,993532078360381
ENSG00000179761	PIPOX	17	28950513	-0,55710252270591	0,329298837447866	0,982113493014118
ENSG00000179766	ATP8B5P	9	35406755	-0,821141840707548	0,0883258976234375	0,900357690051989
ENSG00000179813	FAM216B	13	42781550	0,0227662911310707	0,971015562047747	0,999509917921462
ENSG00000179818	PCBP1-AS1	2	69960104	-0,956508684356193	0,0108164318743967	0,832033781075113
ENSG00000179820	MYADM	19	53864763	0,203341993289317	0,742892351561384	0,99310702225313
ENSG00000179832	MROH1	8	144148016	0,146067726033791	0,814684263068809	0,993532078360381
ENSG00000179833	SERTAD2	2	64631621	-0,812782451796869	0,0944637524560936	0,900788768769689
ENSG00000179841	AKAP5	14	64465499	0,297842970988261	0,62645850643548	0,99310702225313
ENSG00000179846	NKPD1	19	45149744	-0,496859995583699	0,394468183121484	0,984558524948183
ENSG00000179855	GIPC3	19	3585478	0,503002907899691	0,387694362414572	0,984558524948183
ENSG00000179859	RNF227	17	7913339	0,460136590714853	0,435521691968875	0,990004736439828
ENSG00000179862	CITED4	1	40861054	0,304425780188918	0,618466085425792	0,99310702225313
ENSG00000179869	ABCA13	7	48171458	0,736822227754392	0,155515224515245	0,95214945453794
ENSG00000179873	NLRP11	19	55785397	-0,0857700302243382	0,890928249274332	0,994509437527354
ENSG00000179886	TIGD5	8	143597831	0,522876703221101	0,365973357598694	0,982315289239729
ENSG00000179889	PDXDC1	16	14974591	0,191837993045466	0,757250837750888	0,993332307444245
ENSG00000179912	R3HDM2	12	57253762	-0,610647022354196	0,273966640955958	0,9743470140708
ENSG00000179913	B3GNT3	19	17794828	0,627696494772688	0,25692080668135	0,969161063216382
ENSG00000179915	NRXN1	2	49918503	0,280572627075248	0,647507797135094	0,99310702225313
ENSG00000179918	SEPHS2	16	30443631	-0,698817691444373	0,18919631919334	0,965421393857074
ENSG00000179922	ZNF784	19	55620741	-0,116212746941078	0,852367071210242	0,993532078360381
ENSG00000179933	C14orf119	14	23095505	0,105161342235356	0,866351621311733	0,994288405662175
ENSG00000179935	LINC00652	20	18786065	-0,0870317988527355	0,889327723383104	0,994509437527354
ENSG00000179938	GOLGA8J	15	30082955	0,629360570132877	0,255272859118197	0,968439874535222
ENSG00000179941	BBS10	12	76344474	-0,24085103979915	0,696330141942973	0,99310702225313
ENSG00000179943	FIZ1	19	55591376	-0,133922331216836	0,829995875875959	0,993532078360381
ENSG00000179950	PUF60	8	143816344	0,715234549842347	0,174414931666084	0,95679425076844
ENSG00000179954	SSC5D	19	55488404	-0,770852599790308	0,127052925752023	0,928465779262472
ENSG00000179958	DCTPP1	16	30423615	-0,890298105042834	0,0428920124863257	0,864737301353578
ENSG00000179965	ZNF771	16	30407414	-0,0236022870757266	0,969951425090947	0,999509917921462
ENSG00000179978	NAIPP2	5	70094659	0,128530542371081	0,836801540149723	0,993532078360381
ENSG00000179979			NA	-0,203564003867217	0,742615591094104	0,99310702225313
ENSG00000179981	TSHZ1	18	75210755	-0,807936885554087	0,0980786736541763	0,902285021306335
ENSG00000179988	PSTK	10	122954381	0,111185707326924	0,858726183297063	0,994218441617732
ENSG00000180008	SOCS4	14	55027230	-0,38031908151377	0,527703624599264	0,991746205611134
ENSG00000180011	ZADH2	18	75195113	0,00568245467769158	0,992764912930774	0,999922672134254
ENSG00000180015		4	188738373	0,305707342123919	0,616912133360929	0,99310702225313
ENSG00000180035	ZNF48	16	30378106	-0,307896056220998	0,614259772332518	0,99310702225313
ENSG00000180044	C3orf80	3	160225422	0,262604071668893	0,669525813152981	0,99310702225313
ENSG00000180061	TMEM150B	19	55312801	-0,0181581016376178	0,976881657487422	0,999555859778735
ENSG00000180071	ANKRD18A	9	38540567	0,142851506577401	0,818736325160627	0,993532078360381
ENSG00000180089	TMEM86B	19	55226638	-0,337433724843626	0,578664414188309	0,99310702225313
ENSG00000180096	SEPTIN1	16	30378135	-0,267603546916078	0,663388050395035	0,99310702225313
ENSG00000180098	TRNAU1AP	1	28553085	0,0131337091285939	0,983278122932809	0,999555859778735
ENSG00000180104	EXOC3	5	443175	-0,883693404462046	0,046775113880159	0,87808689106387
ENSG00000180113	TDRD6	6	46687875	-0,05302258981027	0,932521188337077	0,997588784712674
ENSG00000180116	C12orf40	12	39626167	-0,687099356988458	0,199953252906702	0,965421393857074
ENSG00000180182	MED14	X	40648305	-0,485458026042996	0,407113768308375	0,984558524948183
ENSG00000180185	FAHD1	16	1826967	0,522020871362976	0,366902494834211	0,982315289239729
ENSG00000180190	TDRP	8	489803	0,538221970049225	0,349412037385701	0,982218422781925
ENSG00000180198	RCC1	1	28505943	0,0212412870283388	0,972956787279838	0,999555859778735
ENSG00000180209	MYLPF	16	30370934	0,144628347233277	0,816497474994073	0,993532078360381
ENSG00000180211		6	39958414	0,0157186110890721	0,97998726694435	0,999555859778735
ENSG00000180228	PRKRA	2	178431292	-0,787246744296908	0,113966870333578	0,919901092747644
ENSG00000180229	HERC2P3	15	20379495	-0,825688415623532	0,0850410866250368	0,900357690051989
ENSG00000180233	ZNRF2	7	30284597	-0,145120438101448	0,815877535511276	0,993532078360381
ENSG00000180245	RRH	4	109827972	-0,706724866220165	0,182034050915156	0,957302676590038
ENSG00000180263	FGD6	12	95076749	-0,126932255737065	0,838819872561437	0,993532078360381
ENSG00000180264	ADGRD2	9	124450451	-0,981075085171341	0,003116363147315	0,712245174722367
ENSG00000180287	PLD5	1	242082986	-0,867473137204468	0,0567495461686935	0,888394722243262
ENSG00000180304	OAZ2	15	64687573	-0,845501902737423	0,0711850593441207	0,900357690051989
ENSG00000180316	PNPLA1	6	36243203	0,209343685018779	0,735415221467301	0,99310702225313
ENSG00000180318	ALX1	12	85280220	-0,560384905722218	0,325832811788969	0,982113493014118
ENSG00000180329	CCDC43	17	44673069	-0,745870391083627	0,147783699567233	0,950623853346814
ENSG00000180336	MEIOC	17	44656404	0,628355542850702	0,256267805228968	0,96879259009243
ENSG00000180340	FZD2	17	44557484	0,302736955852692	0,620514881803937	0,99310702225313
ENSG00000180346	TIGD2	4	89111533	0,0880661500754192	0,888015803468633	0,994509437527354
ENSG00000180354	MTURN	7	30134986	0,177782367047722	0,774838586029266	0,993532078360381
ENSG00000180357	ZNF609	15	64460578	-0,427125638380299	0,473187486659801	0,991253956739197
ENSG00000180370	PAK2	3	196739857	-0,985770243327899	0,00203329741274161	0,657303098254362
ENSG00000180376	CCDC66	3	56557161	-0,114964063099539	0,853946288140168	0,993532078360381
ENSG00000180385	EMC3-AS1	3	9986885	-0,261477502319373	0,670910083444237	0,99310702225313
ENSG00000180389	ATP5F1EP2	13	27945260	-0,930873987344803	0,0215894203145966	0,84613740671208
ENSG00000180398	MCFD2	2	46901870	0,0277447479081597	0,964678822446163	0,999509917921462
ENSG00000180422	LINC00304	16	89159146	-0,526222845006123	0,362346108301268	0,982315289239729
ENSG00000180423	HARBI1	11	46602861	0,709813265094947	0,179258097402584	0,95679425076844
ENSG00000180425	C11orf71	11	114391443	0,949507578319039	0,0135162513884855	0,832033781075113
ENSG00000180438	TPRXL	3	13937273	0,414779727436436	0,487446058213772	0,991253956739197
ENSG00000180440	SERTM1	13	36674020	-0,246949562583264	0,688799771735199	0,99310702225313
ENSG00000180447	GAS1	9	86944362	0,285096333126327	0,641983219628942	0,99310702225313
ENSG00000180448	ARHGAP45	19	1065923	-0,316379978798136	0,603997450523507	0,99310702225313
ENSG00000180479	ZNF571	19	37554782	-0,760638218681044	0,13541702618214	0,938195572748852
ENSG00000180481	GLIPR1L2	12	75391089	-0,290406626440213	0,635507920603783	0,99310702225313
ENSG00000180488	MIGA1	1	77779624	-0,923348806062043	0,0251799485364334	0,84613740671208
ENSG00000180509	KCNE1	21	34446688	0,0683491051510463	0,913043021533206	0,996321568821951
ENSG00000180525	DIP2C-AS1	10	649948	0,194994614278003	0,753307598751958	0,99310702225313
ENSG00000180530	NRIP1	21	14961235	-0,34147695567699	0,573822094152922	0,99310702225313
ENSG00000180537	RNF182	6	13924446	-0,685273311536833	0,201644512196053	0,965421393857074
ENSG00000180573	H2AC6	6	26124145	0,861463615432863	0,0605957972166414	0,890253562318562
ENSG00000180574	EIF2S3B	12	10505602	0,334855137651033	0,581756526723043	0,99310702225313
ENSG00000180592	SKIDA1	10	21513475	0,44809171262227	0,44918508399622	0,990272963782988
ENSG00000180596	H2BC4	6	26114873	-0,354592930197912	0,558166506014167	0,99310702225313
ENSG00000180611	MB21D2	3	192796815	-0,384909887259691	0,522303207781205	0,991746205611134
ENSG00000180626	ZNF594	17	5179535	0,265763008522147	0,665646626565972	0,99310702225313
ENSG00000180628	PCGF5	10	91163012	0,183474236985905	0,767710687078587	0,993532078360381
ENSG00000180638	SLC47A2	17	19678288	0,119838550806778	0,84778282385775	0,993532078360381
ENSG00000180644	PRF1	10	70597348	-0,731328140013218	0,160265475275627	0,95214945453794
ENSG00000180660	MAB21L1	13	35473789	0,38361378220122	0,523826760342536	0,991746205611134
ENSG00000180667	YOD1	1	207043849	0,924936544800547	0,0244076158504256	0,84613740671208
ENSG00000180694	TMEM64	8	90621995	0,151395818619515	0,807975787027148	0,993532078360381
ENSG00000180712	LINC02363	4	184334292	-0,228045872491066	0,712179648729977	0,99310702225313
ENSG00000180730	SHISA2	13	26044597	0,22473508804158	0,716285621765591	0,99310702225313
ENSG00000180739	S1PR5	19	10512742	0,697808385244974	0,190116175799544	0,965421393857074
ENSG00000180747	SMG1P3	16	21446683	-0,91659283740304	0,028551534537951	0,84613740671208
ENSG00000180758	GPR157	1	9100305	0,620965163047702	0,26361578125343	0,971388868114786
ENSG00000180764	PIPSL	10	93958191	0,0982723240104233	0,875077480466699	0,994329773380277
ENSG00000180767	CHST13	3	126524155	0,37969627769486	0,528437116432296	0,991746205611134
ENSG00000180769	WDFY3-AS2	4	84965534	-0,546011543577365	0,341077958617796	0,982113493014118
ENSG00000180773	SLC36A4	11	93144174	0,544297448528816	0,342907586708284	0,982113493014118
ENSG00000180776	ZDHHC20	13	21348784	0,342535792083965	0,572555238624819	0,99310702225313
ENSG00000180777	ANKRD30B	18	14728272	0,886238407657125	0,0452662120147887	0,871406458898777
ENSG00000180801	ARSJ	4	113900284	-0,168520070947108	0,786453531431192	0,993532078360381
ENSG00000180815	MAP3K15	X	19360056	-0,958741347524399	0,00999770368528134	0,832033781075113
ENSG00000180817	PPA1	10	70202835	0,414482749229809	0,487790147452105	0,991253956739197
ENSG00000180822	PSMG4	6	3231403	-0,026191592071067	0,966655642432698	0,999509917921462
ENSG00000180828	BHLHE22	8	64580365	0,123656040584526	0,842958405146247	0,993532078360381
ENSG00000180871	CXCR2	2	218125289	-0,126365220267735	0,839536030947537	0,993532078360381
ENSG00000180875	GREM2	1	240489573	0,12476219012492	0,841560918391016	0,993532078360381
ENSG00000180879	SSR4	X	153793516	-0,414739937742494	0,487492156962846	0,991253956739197
ENSG00000180881	CAPS2	12	75275979	0,677612154737745	0,208783482349798	0,965421393857074
ENSG00000180884	ZNF792	19	34956354	0,648180208747254	0,236837405320329	0,965421393857074
ENSG00000180891	CUEDC1	17	57861243	0,14565015261824	0,815210248040558	0,993532078360381
ENSG00000180900	SCRIB	8	143790920	-0,325801697313594	0,59263661108765	0,99310702225313
ENSG00000180901	KCTD2	17	75032575	0,112478105917919	0,857090972621651	0,993532078360381
ENSG00000180902	D2HGDH	2	241734602	0,18417547948824	0,766833052453176	0,993532078360381
ENSG00000180914	OXTR	3	8750381	0,574382782640406	0,311156949524852	0,982113493014118
ENSG00000180917	CMTR2	16	71281389	0,044829772510203	0,942940085331177	0,999442559093191
ENSG00000180921	FAM83H	8	143723933	0,274905677961574	0,654439291701172	0,99310702225313
ENSG00000180938	ZNF572	8	124973295	0,76274996931197	0,133674878588266	0,938195572748852
ENSG00000180957	PITPNB	22	27851669	0,462903911199478	0,432395925996657	0,98923296835949
ENSG00000180964	TCEAL8	X	103252995	-0,403222891624743	0,500873538829976	0,991253956739197
ENSG00000180979	LRRC57	15	42537820	-0,271889308157259	0,65813353038902	0,99310702225313
ENSG00000180992	MRPL14	6	44113451	0,290927411712446	0,634873465362437	0,99310702225313
ENSG00000180998	GPR137C	14	52552836	0,193390628335944	0,755310979230798	0,993332307444245
ENSG00000181004	BBS12	4	122732702	-0,486681845835501	0,405752012673924	0,984558524948183
ENSG00000181007	ZFP82	19	36383120	-0,394588274193534	0,510954846281287	0,991746205611134
ENSG00000181016	LSMEM1	7	112480853	0,713584953218813	0,175884590987474	0,95679425076844
ENSG00000181019	NQO1	16	69706996	-0,121953263123736	0,84511003825784	0,993532078360381
ENSG00000181026	AEN	15	88621337	-0,404473977110563	0,499416283946535	0,991253956739197
ENSG00000181027	FKRP	19	46746046	-0,835882568489018	0,077817062433717	0,900357690051989
ENSG00000181029	TRAPPC5	19	7680833	-0,822010629595009	0,0876952681388629	0,900357690051989
ENSG00000181031	RPH3AL	17	212389	-0,0103575221724823	0,986812628978916	0,999555859778735
ENSG00000181035	SLC25A42	19	19063994	0,888480999489289	0,0439496765198726	0,864737301353578
ENSG00000181038	METTL23	17	76726830	-0,115997505168472	0,852639272097682	0,993532078360381
